-3.000	0.000	10.180
-3.000	1.000	10.221
-3.000	2.000	10.291
-3.000	3.000	10.399
-3.000	4.000	10.566
-3.000	5.000	10.807
-3.000	6.000	11.129
-3.000	7.000	11.538
-3.000	8.000	12.046
-3.000	9.000	12.663
-3.000	10.000	13.410
-3.000	11.000	14.323
-3.000	12.000	15.446
-3.000	13.000	16.850
-3.000	13.738	18.000

